ID;Titolo;content;label
855;Insoddisfacente; Questo prodotto � deludente. La qualit� � scarsa e non funziona come promesso. Non lo consiglio.;1
856;Tazza topolino Disney; Un prodotto dolce e delizioso per i fan di Topolino!;1
857;Sembra un giocattolo; Un'accurata recensione della qualit� del prodotto.;1
858;Completamente deluso dall'articolo; Un feedback negativo sulla qualit� del prodotto.;1
859;Prodotto non sicuro!; Un avvertimento per i clienti sulla sicurezza del prodotto.;1
860;La parte grafica è un adesivo  attenzione.; Un suggerimento per i clienti sulla parte grafica del prodotto.;1
861;DA EVITARE!; Un consiglio negativo per i clienti sulla qualit� del prodotto.;1
862;Funzionale; Un'accurata recensione della funzionalit� del prodotto.;1
863;Borraccia Elsa; Un prodotto utile per i fan di Frozen.;1
864;non è quanto ordinato; Un feedback negativo sulla qualit� del prodotto.;1
865;Plastica resistente; La tazza topolino Disney � fatta di plastica resistente e sembra proprio come il giocattolo originale. Sembra il caso di averla per un bambino che ama i giocattoli di plastica.;1
866;l ho preso sopra tutto per un gioco su steam .. ma non mi permette di usarlo per muovermi....; Sono stato deluso dal prodotto. Mi aspettavo una tazza che potesse essere usata per bere, invece � solo un adesivo per la parte grafica. Non consiglio questo prodotto.;1
867;Consigliato; La borraccia Elsa � molto funzionale e mi � stata utile per diverse occasioni. La plastica � resistente e non si rompe facilmente. Consiglio questo prodotto.;1
868;Recensione a cura del blog Vanitiromance ⭐⭐⭐⭐1/2; Il prodotto non � stato quello che avevo ordinato. Mi aspettavo una tazza di plastica, invece ho ricevuto un adesivo per la parte grafica. Non consiglio questo prodotto.;1
869;Prodotto valido;arrivato nei tempi previsti. prodotto valido peccato che alcuni barattoli sono ammaccato ed uno ha una fuoriuscita di contenuto. il tutto non causato dal trasporto  il pacco era perfetto  ma probabilmente prima del confezionamento per la spedizione;0
870;Fa sudare;la canotta fa sudare veramente stando fermi fa sudare poco ma è sottinteso che non si dimagrisce semplicemente indossandola ho preso una s che mi sta un pò larga sulle spalle sono alta 156 cm e peso una cinquantina di chili ma nel complesso più piccola penso che sarebbe troppo stretta. integrata a un regime alimentare bilanciato e attivo e indossata durante l'attività fisica sicuramente aiuta a far perdere qualche cm consigliata;0
871;NHEIMA canotta  .;la canotta ha un ottimo materiale rifinita molto bene nelle cuciture .io avendo la taglia s. per infilarmela non essendo elasticizzante pensavo che si strapasse .dopo tanta fatica ci sono riuscita . perfetta. stringe modella anche per toglierla mi sono fatta aiutare . quindi attenzione alle taglie .s m .io poi ho le spalle larghe e seno abbastanza pieno . quindi la restituisco prendo una l o xl . un peccato perché il tempo che l ho usata 10 minuti poi non la sopportavo più. sicuramente mi avrebbe fatto sudare tanto . il resto ripeto materiale molto buono la consiglio . ho sbagliato io con la taglia;0
872;Difficile da indossare.;il prodotto visivamente perfetto  tessuto consistente rifiniture perfette ma... non avendo un inserto in tessuto elastico  una cerniera o del velcro infilarlo è mooolto faticoso  ad un certo punto pensavo di essermi incastrata  ma poi sono riuscita a farlo scendere.spero che con il tempo l uso e i lavaggi ceda quel tanto che basta per poterlo infilare senza aiuto.;0
873;Scomoda e larga;ho fatto una fatica assurda ad infilarla.. mi sono fatta aiutare perché coi capelli lunghi è un disastro indossarla.. una volta indossata non mi sta aderente anche se ho preso la taglia più piccola e non fa nemmeno sudare molto.. odore stomachevole;0
874;Pessimo acquisto;assolutamente inutilizzabile! può essere che abbia sbagliato taglia nell'acquisto...ma se avete un seno abbondante la maglia non passa e se riuscite ad infilarla poi non esce più. inoltre l'odore che emana è orribile e non va via neanche lavandola.;0
875;Complessivamente molto buono.;buona la celerità della consegna e il confezionamento. il prodotto è all'altezza delle aspettative  presenta un odore sgradevole ai primi due utilizzi che però dopo la pulizia sparisce. va bene se si indossa anche sotto l'abbigliamento quotidiano invernale  non adatto sotto quello estivo.consigliato.;0
876;calda;la trovo utilie perchè scalda bene la zona della schiena  motivo per il quale la utilizzo giocando a squash. fa sudare ma non tantisismo. non credo possa essere utile per dimagrire. non aderisce perfettamente  fa qualche grinza  ma la taglia era giusta;0
877;Acquisto canotta fitnes e leggins;si  funziona.l'articolo all' arrivo emanava un forte odore di plastica  per questo motivo consiglio di lavarlo immediatamente prima dell' uso. essendo le taglie non troppo veritiere acquistare una taglia più grande e indossarla con sua canottiera o un leggins sotto può essere la soluzione migliore;0
878;NON BENE;ho dovuto prendere la xl e come fianco va benissimo  il problema è il resto che fa numerosi difetti  sulla schiena si riempie di pieghe e con sopra la maglietta sembra di essere deformi.portroppo altra pecca è l'odore pessimo del materiale: anche dopo avere lavato la canotta numerose volte  quell'odore di poliestere di scarsa qualità non se ne va  impreg do anche i vestiti;0
879;Buono ma fragile;il prodotto è buono  ho preso una taglia in più leggendo le recensioni e invece non serviva. al primo utilizzo però si sono formati due buchi sulla parte gialla lato schiena dovuti probabilmente al reggiseno . spero non si espandano  forse andrebbe scritto che va usato solo con reggiseni sportivi.;0
880;Buono;molto efficace non ne faccio piu ammeno mi trovo bene lunica pecca e che il pantaloncino cordinato che o preso e di taglia molto piu piccola e non ci entro ma il pezzo sopra e fantastico . fa sudare moltossimo quando fai sport lo consiglio;0
881;Buon rapporto qualità prezzo;spedizione ottima  il prodotto è arrivato con un giorno di anticipo.come indicato nei vari commenti anch'io ho preso una taglia in più di quella vesto normalmente  di larghezza la canottiera mi va bene è solo un pò lunga.la canottiera funziona  utilizzandola durante l'attività sportiva si suda di più.buon rapporto qualità prezzo;0
882;Fa bene il suo lavoro;ottimo  fa sudare davvero ma è un pò scomodo da indossare. acquistato taglia l per 66 kg ma fatico un pò a indossarlo perché è un pò rigido   forse sarebbe stato meglio una taglia in più anche se con il tempo cederà un pò. soddisfatta comunque!;0
883;Non lo riacquisterei;prodotto cinese di una puzza terribile  nonostante averlo lavato più e più volte  la puzza quasi resta sulla pelle. la canotta non aderisce bene nelle parti intetessate e dunque non ha nessuna utilità .;0
884;tessuto rigido taglie non conformi;ho acquistato una l per tenermi su una misura un pò più abbondante rispetto alla m delle normali magliette  ma nonostante ciò è impossibile da infilare essendo un tessuto rigido e avendo alcuna apertura laterale o altro prodotto inutile;0
885;non puzza e la taglia è giusta!;l'ho appena ricevuto in un giorno dall'ordine e scrivo una recensione per fare chiarezza sulle tante discordanti che ho letto. l'odore è normale  sembra quello di una tuta da sub e l'ho appena aperto e indossato  quindi gestibilissimo. riguardo alla taglia  io ho una 44/46 italiana e ho preso una l. perfetta. un pò stretta a infilarla ma ora ce l'ho indosso  va portata aderente altrimenti non serve  una taglia in piu sarebbe stata larga. è come un body  ora ho sopra altri vestiti e non dà fastidio. dò solo 3 srelle perche non so ancora se funzionerà  ma per ora il mio giudizio è positivo;0
886;Delusa;purtroppo ha un bruttissimo odore  non sono riuscita a toglierlo né lavando la canotta e né lasciandola giorni e giorni all'aria.dopo averla indossata anche gli altri abiti ha nono assunto il cattivo odore. sono molto molto delusa.;0
887;Peccato!;prodotto conforme alla foto.... ma impossibile da indossare.... puzza troppo di plastica!!ho provato a lavarli più volte... ma questa puzza di materiale sintetico rimane e anche molto forte!peccato.... non riuscirò mai a provarlo!;0
888;PRODOTTO VALIDO MA PUZZA TERRIBILMENTE;come prodotto nulla da dire  fa il suo lavoro  ho acquistato una m ed è giusta come taglia  purtroppo ha una puzza improponibile e nonostante 10 lavaggi già fatti e una settimana lasciato fuori all'aria fresca ancora puzza terribilmente.;0
889;Canotta sauna;buon giorno  a mio avviso sono di buona fattura ed effettivamente devo ammetere che nel giro di poco tempo ho perso ben 2 cm di giro vita  fa nono sudare e mi trovo bene  un pò fastidiosi nella zona ascellare  e probabilmente avrei dovuto prendere una taglia in meno dato che mi fa nono difetto nella schiena  comunque tutto sommato funzio o  lo indosso tranquillamante sotto alla maglietta. per il lavaggio consiglio un lavaggio manuale  io uso una spugna con del sapone neutro lo lavo quasi tutti i giorni e per ora non ho avuto alcun problema.;0
890;Ben fatto  però attenti a non sovraccaricare il cuore;il prodotto pare di ottima fattura. e' un bel corpetto e mi sembra che i materiali usati siano ottimi: dopo averlo lavato una o due volte rilascia poco odore (cosa non comune per questi materiali)  asciuga velocemente. fa sudare tanto ma che poi faccia dimagrire... lui il suo lo fa  il problema è che comunque questi prodotti il miracolo non lo fa nono... indossato senza far nulla secondo me è inutille per cui per avere forse qualche risultato occorrerebbe usarlo facendo sport però questo comporta un pericoloso sovraccarico per il cuore che io non consiglio affatto.;0
891;da evitare;ormai la uso da 3 mesi circa 3/4 volte a settimana per fare cyclette. tralasciando i risultati  che non vedo  il problema vero di questa canottiera è la cerniera che da 2 mesi a questa parte fatica a scorrere e si blocca. oggi alla fine la cerniera si è completamente bloccata e i dentini sembrano mangiati e ha nono preso una colorazione azzurrina  rendendo la canottiera completamente inutilizzabile.;0
892;Canotta dimagrante;oggetto come decritto   arrivato nei tempi previsti   l ' imballo diciamo accettabile   il prodotto è in neoprene e nylon  risulta buono sia come cuciture che cerniera. vestibilità buona ma consiglio una taglia in meno per essere più a contatto con la pelle. l'unica nota negativa è che ha un odore forte  ma dopo un pò di lavaggi inizia a diminuire. la consiglio .;0
893;Purtroppo puzza;buona vestibilità e tenuta. la cerniera è ben fata e molto resistente. così come il materiale che da un'ottima sensazione addosso. peccato che la puzza di gomma è insopportabile e non và via nemmeno dopo parecchi lavaggi. inutilizzabile;0
894;ad oggi mi pento e lo rendo;tutti questi articoli sono della bufale  io ad oggi lo sto indossando 2 ore al giorno per 3 giorni a settimana  ma gia dopo 3 giorni notavo che si arrotolava nella parte centrale  il caldo o come dice sudare non lo sento  soltanto andando in palestra e fare 15 minuti di bicicletta allora scalda da sudare  ma una spiegazione possono metterla piu dettagliata? le misure scritte vi dico che non va nono bene  calcolare 1 taglia meno.. non credo debba fare questo..;0
895;Pratica e abbastanza calda;rispetto ad un'altra fascia già acquistata la ritengo leggermente inferiore per quanto riguarda lo sviluppo di calore. si suda un pò meno..forse un po troppo leggera. però in compenso è molto più pratica con la sua zip si toglie e si mette in un attimo. nel complesso abbastanza soddisfatto;0
896;Buona ma...occhio alle taglie;canotta molto buona  presa per andare a correre alla mattina dopo averla lavata e arieggiata per togliere un pò di odore  si è dimostrata un valido alleato per contribuire alla sudorazione.l'unico appunto riguarda la taglia che a me 1 81 per 80 kg la l è molto larga.;0
897;Canotta;canotta in neoprene presa soprattutto per stare caldi nelle giornate fredde. il tessuto è quello delle mute da sub ed effettivamente tiene al caldo e fa anche sudare ma senza una dieta equilibrata ed una costante attività fisica non fa certamente dimagrire.;0
898;Descrizione fasulla.. No neoprene..;prodotto in pluriuletano espanso elastico e non in neoprene..il neoprene è quello delle tute da sub e solitamente è poco traspirante proprio per permettere alla pelle di sudare e fare effetto sauna dimagrante..questo traspira è non fa sudare..in passato avevi acquistato una fascia addominale e quella è fantastica prezzo bassisaimo ma in neoprene. questa maglia non serve a niente..;0
899;Buon prodotto ma non completo;ho utilizzato la maglia diverse volte per correre e fa il suo dovere facendoti sudare tantissimo.però poi ne ho comprata un'altra con anche una cintura e pertra sull'addome.bene che però questa si può lavare in lavatrice a 30 gradi;0
900;Buona qualita prezzo;il prodotto è molto comodo l'ho indossato sotto i vestiti e non si vede sei dubbioso nell'acquisto ma si è rilevato molto comodo rapporto qualità prezzo ottimo consegna arrivata molto velocemente consiglio acquisto veramente utile.;0
901;Fascia;devo dire che la uso da tempo ormai e tutti i giorni in palestra  fa il suo lavoro aiuta a aumentare la sudorazione  chiaramente ci va associata attività fisica. funziona anche con una semplice camminata. la qualità è buona soprattutto della cerniera molto solida. consigliata.;0
902;Canotta dimagrire;prodotto molto valido e di qualità. per la puzza bisogna tenerlo all'aria i primi giorno  comunque è sopportabile poi svanisce lavandolo. sono alto 1 8m e sono in sovrappeso 90kg  con la taglia xl mi trovo bene  leggermente aderente.;0
903;Come dal benzinaio!;la taglia è abbondante  seguendo la tabella fornita. purtroppo  dopo averla usata e lavata ben 10 volte  puzza ancora di chimico in modo pesantissimo...un odore simile alla nafta. veramente molto fastidioso.;0
904;Giusto;come descritto anche da altri risulta un po troppo giusta di lunghezza... io sn alto 172 cm e peso 94 kg.... la vestibilità è buona ma durante lattivita fisica un pochino si solleva.... tutto sommato buon prodotto... consegna nei tempi...;0
905;Articolo conforme alla descrizione;materiale di buona fattura  ottime rifiniture. al primo utilizzo persistente lo sgradevole odore  ma problema risolvibile lavando adeguatamente e lasciando asciugare all'aria aperta. dovessi riacquistarlo lo prenderei di una taglia in meno;0
906;buon prodotto;il prodotto arriva confezionato in un sacchetto di plastica ben curato. nell'indossarlo risulta giusto sulla zona pancia e fianchi ma sulla parte pettorale e spalle è larga...risultando scomoda quindi da usare sotto una maglia.;0
907;Poco pratiche;arrivato puntuale con spedizione 1 giorno  nonostante la scatolina abbia un aspetto un po vissuto  il contenuto sembra nuovo e mai utilizzato. allinterno della confezione ho trovato lo specchietto porta ciglia con 4 paia di ciglia con magneti e la pinzetta per applicarle. le istruzioni sono facili e intuitive. ho provato subito ad applicarle ma con un bel po di difficoltà  e il risultato non è meraviglioso in quanto restano dritte senza seguire la linea naturale dellocchio  quindi bisognerebbe metterle un po in forma curvandole... diciamo che al decimo tentativo sono riuscita a metterle al meglio delle mie possibilità e vi allego una foto del risultato finale . certo che i magneti non sono proprio invisibili e restando dritta  quello dellangolo esterno si nota un po troppo... devo provare con il trucco a vedere se il risultato finale risulta accettabile. mi riservo di aggiornare la mia recensione e nel frattempo spero di essere stata utile. aggiornamento: ho deciso di rendere il prodotto in quanto non mi ha soddisfatto e per il mio occhio risultano essere troppo grandi  lasciando vedere i magneti laterali  infine le ho trovate troppo difficili da indossare. bocciate.;0
908;Scoraggiante;il prodotto in se si presenta bene  sono anche quasi sicura che se sei abituata a metterle è semplice ma per chi  come me  prova per la prima volta è un incubo :2 mi sento di dire che non è assolutamente user friendly! con o senza la pinzetta :(;0
909;No;le ciglia sono semplicemente inutilizzabiliessendo che i magneti non sono stati incollati correttamente e non combaciano tra la ciglia superiore è quella inferiore.ho dovuto tagliare il terzo magnete per farle combaciare e sono riuscita (dopo esattamente un ora e mezza) ad applicarle.peccato perché di per se sono fatte bene però non valgono assolutamente il prezzo che le ho pagate!;0
910;Extender funzionate ma non conforme alle caratteristiche tecniche;il sistema sarebbe pure utile per spostare nei metri il segnale hdmi se si ha questo tipo di necessità e inoltre è molto utile il fatto che oltre come e pertender funziona come splitter e comanda due schermi contemporaneamente....ma è totalmente inutile..... perché la descrizione è totalmente sbagliata parla di poter estendere il segnale attraverso un cavo ethernet lungo 60 metri ma ciò non è assolutamente vero.....ho fatto svariate prove e la distanza massima non supera gli 8 metri poi il segnale diminuisce di intensità tanto da non vedersi più nulla.....io sono un elettricista per mia riprova personale ho provato anche su banco sia con cavo cat 5e e con cavo cat6 con rispettivi co nonettori cat 6 e il segnale non supera gli 8 metri.....quindi il sistema è totalmente inutile perché 8 metri si percorrono a molto meno prezzo direttamente un cavo hdmi non ha senso cosa del genere....non vi fidate assolutamente delle caratteristiche e delle altre recensioni le caratteristiche non rispecchiano la verità!!!;0
911;altro che 30- 50 metri solo pochi metri;da informatico mi viene molto semplice reperire cavo ethernet di buona fattura ma pur utilizzando cavo cat 6 di qualità il prodotto non funziona. ho 2 cavi lan di 25 metri che usavo per altre cose ma in entrambi il segnale hdmi non viene trasferito tra t per e r per. dopo aver perso tempo nel cambiare cavi hdmi  cavi di rete  ho provato a collere le due scatolette con un cavo di pochi metri  li funziona. mi spiace a me serviva per almeno 20 metri   caratteristica tra l'altro indicato nelle spiegazioni. prodotto pessimo;0
912;Qualche problemino;a differenza di altro modello comprato con questo ho avuto qualche difficioltà a farlo funzionare correttamente.ho dovuto usare un cavo cat.6 di 30 metri e impostare il parametro per metraggi più lunghi.a 1080 scattava  ho dovuto abbassare la risoluzione del mio nvr a 720;0
913;Fanno il loro dovere.;funzio o a dovere se installati con un cavo almeno categoria 6 meglio se superiore. ho provato su 12 metri con un cavo categoria 5e l'immagine si presentava disturbata ed il segnale molto instabile. alcune volte  dopo un prolungato utilizzo la tv perde il segnale hdmi  ma è sufficiente staccare l'alimentazione dell'apparecchio trasmettitore (che alimenta tramite il cavo lan anche il ricevitore) e tutto torna normale. non ho ancora provato il controllo remoto ir. complessivamente  comunque  fa nono il loro dovere.;0
914;Sconsigliato;comprato per portare il segnale hdmi da un pc ad una televisione in un altra stanza  nonostante la lunghezza del cavo ethernet di soli 10m il segnale non arrivava. provato in varie configurazione senza mai ottenere il segnale  chiesto la sostituzione e anche la seconda coppia non funzionava.sconsigliato;0
915;NON FUNZIONA SU CAT 7 SFTP 25 metri;ho deciso di spendere 41 euro contro i classici 22 degli adattatori economici ma puurtroppo questo adattatore non funziona su un cavo categoria 7 schermato sftp di lunghezza 25 metri!! collegato con una patch non chermata da 20 cm funzona.... dichiarato funzio te su ben 60 metri... che delusione;0
916;Ha creato problemi.;purtroppo si presentava bene e avevo molta fiducia ma dopo svariati tentativi e cavi cambiati  nel coprire un tratto di soli 13m ha creato non pochi problemi. il t per a seconda di dove lo mettevo perdeva la co nonessione. l'r per invece disturba l'ante nona della tv. restituito. peccato perché funzionava.;0
917;TV OK  ma il telecomando non funziona;li uso per vedere su una tv il segnale di sky proveniente dall'altra  dove c'è collegato il decoder. tutto ok  ma il telecomando di sky non funziona  nonostante sia presente un apposito componente. un difetto grave.;0
918;Affidabilità zero;istallazione facile e intuitiva immagine perfette su tv fino a un mese e mezzo dall'acquisto dopo ha smesso di funzionare il led rosso rimane accesso il vedere spento ho provato a resettare ma niente da fare e adesso non posso neanche restituirlo.;0
919;PW-HT225PIR Extender;ho acquistato questo estender hdmi per collegare una ps4 al televisore distante circa 5 metri. il collegamento funziona abbastanza bene ma vi è un consistente ritardo nella risposta con una eccessiva lag;0
920;Diciamo sufficiente ma non Ottimo;allora prima di tutto non trasmette il segnale del telecomando ma è solamente audio e video. io l'ho provato con sky e il risultato purtroppo è appena sufficente perché a me durante la visualizzazione a volte compaiono degli artefatti forse dovuti a interferenze.;0
921;Pessimi;non prendetelo li ho provati con un cavo di rete testato e funzio te di 20m e non trasmettevano niente!!! con un cavo di 1m funzionavano!!! pessimi se volevo estendere il segnale di 1m bastava mettere un filo hdmi!!!;0
922;Salutable y con attenzione;si e fantastica effetto inmediato in quanto hai gonfiori e dimagrimento si vede quasi subito una settimana dopo utilizandolo tutti giorni. io la uso un giorni si un giorno no solo alla mattina una pilola. a volte faccio fatica inserirla perche non e coperta e secca no escorre con facilità anche si e piccola. si deve bero solo son acqua per avere perfetto effetto. non deveno usarli persone con problemi di emorroide ne problemi di presione ipertensione.;0
923;su di me non ha funzionato;avevo già usato la piperina e curcuma anche se di un'altra ditta e aveva funzionato benissimo  con questo prodotto che andava preso lontano dai pasti  quando con l'altro lo dovevo prendere appena prima dei pasti e anche con tutti gli altri prodotti analoghi  non ha funzionato per niente non ho trovato nessun giovamento  oltretutto con attività fisica svolta quasi tutti i giorni  poi le pasticchine sono nonostante piccole  difficili  per me  da deglutire si appiccicano alla gola  forse perché porose. non sono rimasta soddisfatta per niente.;0
924;Importante che n ingeriamo sostanze tossiche;sto termi do la confezione. ho una dieta bilanciata. faccio sport 5 gg alla settimana. volevo far calare questa fastidiosa pancia. nn so se le pastiglie abbiano funzionato. ma visto gli ingredienti del bene lo fara nono.ho impiegato 1 a nono per calare 3 kg. bisogna aver costanza. avrei voluto aver più risultati per i dolori. male alle ginocchia e schiena. lo sport lo faccio per quello. la mia preoccupazione è aver letto che amazon lo ha sconsigliata. nn ho ricevuto niente. questo mi preoccupa...qualcuno ha delle informazioni attendibili?;0
925;Difficili da deglutire;purtroppo sono rimasto deluso non tanto dalla bontà del prodotto  anche perché è difficile capire se funziona o meno  ma piuttosto dal formato delle pillole  che almeno per quanto mi riguarda sono spesso difficili da deglutire e spesso mi ci stavo strozzando.sulla descrizione vengono consigliate da 1 a 4 pillole  ma 1 pillola da 200mg non fa praticamente nulla dato che lorganismo ne smaltisce la maggior parte. consiglio almeno 3 pillole al giorno.;0
926;Buono;ho messo 3 stelle non per il prodotto a se  che è ottimo  ma non mi ci sono trovata bene perché mi mette mal di pancia di continuo. che peccato.. leva anche la fame e sarebbe stato un ottimo supporto per la dieta e la perdita di kg. purtroppo ho dovuto smettere. cmq amazon come sempre è impeccabile  consegna veloce e confezione integra. ma soprattutto made in italy!;0
927;Soldi spesi male?;secondo un primo resoconto sembra non avere effetti. aspetterò ancora qualche settimana e poi aggiornerò la recensione... il flacone chiude male  le pastiglie non ha nono un buon sapore e quando le si prendono le dita diventano gialle.;0
928;Per me non funziona ..;ho finito un barattolo ma non ho avuto nessun resultato ho altri due barattoli .... continuo a prenderlo spero dei risultati attualmente non sono contento ... non rispecchia ciò che si sia detto sull' informazioni;0
929;non è cambiato nulla!;ho finito di prendere e pasticche al giorno per un mese..non è cambiato nulla!vado in palestra una volta a settimana  mangio regolare e sano  vado tutti i giorni al lavoro a piedi e torno a casa a piedi..tutto inutile. non serve a nulla.;0
930;Benefici già dopo una settimana;"di sicuro non mi ha fatto dimagrire  ma intuivo che questo non sarebbe stato facile. cercavo altro da questo prodotto. prendo due pastiglie al mattino e due prima di addormentarmi ed infatti già in una settimana ho provato un gran beneficio per quel che riguarda tendini e articolazioni. non devo più ""ricostruirmi"" quando mi alzo al mattino. inoltre la fatta quotidiana è passata a livello mousse.mi sento bene  che meraviglia!";0
931;Inutile;mi accingo a recensire il prodotto  dopo il consumo totale del flacone  nelle quantità riportate sull'opuscolo di istruzioni. non ho perso un solo grammo di peso  nonostante attività fisica (1 ora al giorno tutti i giorni) e una alimentazione curata. e quindi ? per la mia esperienza inutile;0
932;Buon prodotto;confezione integra consegna perfetta. il prodotto per quanto mi riguarda ha effetto diciamo che nonostanta abbia ecceduto un paio di volte con il cibo la bilancia non ne ha sofferto troppo per quanto riguarda il suo effetto alleviante li non ho notato grosse variazioni da quei piccoli doloretti articolari che ho solitamente. tuttavia è un buon rapporto qualità prezzo e in offerta le ricomprerei al 100%;0
933;È in pastiglie senza un gusto particolare;comperato perché notte le proprietà della curcuma .nessun sapore particolare   lho preso a scopo preventivo e no. curativo .. il sapore non è molto percepibile ed essendo pastiglie è facile da prendere .;0
934;CURCUMA+PIPERINA | ALTO DOSAGGIO;il prodotto è arrivato in tempo adeguato   la confezione era in ottimo stato. la valutazione del prodotto purtroppo non è per niente positiva. dopo 3 settimane di uso quotidiano il mio peso non è diminuito neanche di un chilogrammo anche se ho seguito esattamente quanto indicato sulla confezione. oso dire a mio avviso che il prodotto non è per nessun motivo accettabile e sconsiglio l'acquisto a scopo dimagrante. saluti.;0
935;Pasticche scomodissime che macchiano;non so se ha funzionato  ma non è questo il punto. credo di sì a dire il vero in realtà  ma questo è il dilemma di qualsiasi tipo di integratore. lo sconsiglio per la completa non praticità delle pasticche non rivestite. lasciano un sapore in bocca  ma è il meno. il dramma è che macchiano mani e quant'altro. sono scomode da tirar fuori dal barattolo  si sfaldano e la polverina gialla mi ha maccchiato tutto fuoriuscendo dal barattolo. quello che è stato macchiato ha ingiallito a sua volta tutto il resto del bucato in lavatrice;0
936;Buon prodotto;assumo queste compresse da una ventina di giorni e anche se non posso dire di aver riscontrato benefici oggettivi  devo ammettere che dall'odore l'alto concentrato si sente. non ha ritorno di gusto e per me che prendevo quotidianamente miele  curcuma e pepe mischiati  questa soluzione è molto più pratica  non calorica e in più ha l'aggiunta della piperina  con un prezzo concorrenziale.;0
937;INUTILI!!!;dopo un mese di assunzione  nessun effetto riscontrato ho gli stessi dolori di prima  anzi adesso col meteo di questo periodo sono anche peggiorati ne prendo 4 pasticche al giorno la sera prima di coricarmi.;0
938;Solo bruciore di stomaco;provata per due settimane fino a che non ne potevo più  unico risultato il bruciore di stomaco subito dopo l'assunzione. per l'e nonesima volta i rimedi tanto pubblicizzati sono praticamente inutili  almeno così è stato per me.;0
939;Nessun beneficio;sto assumendo queste pasticche da un mese  associandole ad una dieta e movimento fisico. purtroppo non vedo alcun affetto positivo  anzi noto che ho dei continui mal di testa e gonfiori di pancia. ho smesso di assumerli da 4 giorni e no ho più i sintomi che ho precedentemente descritto.;0
940;"Niente sudore ""in più""  classici";li ho regalati alla mia ragazza che li usa durante lallenamento cardio. sono i classici pantaloni da usare per ottenere un dimagrimento localizzato.la cosa buona é che sono a vita alta. se devo trovare un difetto il prezzo leggermente più alto della media amazon ma comunque più basso dei negozi sportivi.;0
941;Devo ancora usarli ma..;arrivato imballato perfettamente.per ora l'ho solo provato.sono alta 171 per 76.ho scelto 2 perl in base alle misure della tabella e la gamba va benissimo  il sedere un po meno (stretto)  vita enorme super larga... penso che per non perderli sul tapis roulant dovrò acquistare una cinturona da palestra da mettere in vita. il materiale mi piace  non sono assolutamente rumorosi come un altro paio di una nota marca che acquistai a noni fa.;0
942;Mi piacciono;uso questo prodotto quando vado a correre. al ritorno quando mi tolgo i pantaloni ho le gambe che sono bagnate come se fossero appena uscite dalla doccia. non ho fatto la misurazione dei cm per vedere se la circonferenza coscia e diminuita ma sicuramente espello dei liquidi e delle tossine.;0
943;Non molto soddisfatta;non lo consiglio perché per i miei gusti è troppo pesante . le taglie vestono piccole e quindi è meglio prendere una taglia in più . rispetto ad altri prodotti simili più leggeri ed efficaci l'ho trovato un pò deludente;0
944;Taglie non corrispondenti;"mi è dispiaciuto molto constatare che le taglie non sono minimamente corrispondenti. ho una 42  ho ordinato la taglia m  ma non riesco neanche a infilarla. decisamente troppo stretta  bastava scrivere ""vestibilità stretta"" e la persona si regola di conseguenza senza perdere tempo a rispedire al mittente l'articolo. quindi non so nemmeno dirvi se funziona  sicuramente con le taglie non ci siamo.";0
945;Ottimo prodotto;sono rimasta soddisfatta di questi pantaloni  fa nono effettivamente sudare! e tanto! non credevo! gli uso circa un'ora al giorno  e a parte avere la gamba molto stretta sui polpacci  sono rimasta pienamente soddisfatta!;0
946;Non aumentano la sudorazione;non lo consiglio se non come pantalone termico da mettere sotto i jeans o la tuta da sci. non svolge la funzione per la quale lho acquistato: non aumenta la sudorazione anche durante lesercizio fisico. per quanto riguarda le taglie  misurando giro vita e fianchi la tabella taglie è quasi precisa. non lo consiglio e non lo ricomprerei soprattutto per il prezzo.;0
947;Le taglie vestono piccole.;è di buona qualità ma non l'ho proprio potuto indossare perché è troppo piccolo e poco elasticizzato. peso 57 kg   sono alta 1.55 e ho preso una m fidandomi delle recensioni. credo che nel mio caso servirebbe una xl. dovrò procedere col reso.;0
948;Non aspettiamoci miracoli;pantalone che non fa sudare durante le attività quotidiane ma solo dopo attività fisica o dopo una camminata di almeno mezzora  meglio se in una giornata soleggiata. porto la taglia 40 e la s mi va bene!;0
949;Così Così;basandomi sulle recensioni ho acquistato una m. ho un fisico a pera e non sono del tutto performanti  in vita sono enormi e sulle gambe sono molto aderenti. per il resto fa nono sudare solo se sei in movimento!;0
950;Brutti e poco funzionali;i pantaloni ha nono una forma orribile  la taglia s per me è piuttosto larga  soprattutto in vita e a livello delle ginocchia. forse per questo il livello di sudorazione prodotto in più rispetto al normale è praticamente inesistente.;0
951;Buon acquisto occhio alla taglia;sono alta 177 cm e ho una taglia 42 ma gambe molto lunghe   ho comprato taglia l   oggi mi sono arrivati e ho fatto circa 3 ore di pylates con i leggings .per quanto riguarda la misura per me va benissimo perché ho potuto tirarli ben su in modo da non avere il cavallo basso   credo che se avessi preso una m per me sarebbero stati corti di cavallo .il materiale è totalmente inodore ed è morbido .mi ha nono fatto sudare sia sul ventre che sulle cosce  mi sembra quindi che facciano bene il loro compito .;0
